textID,text,sentiment
7009d3d220,no more drinking for harm doc be convince that it/s the cause of my pcvs look it up tell not to stop smoking just yet that will e,neutral
e55ac41fac,hahahaha nahh sowwieee i have to git a shirt to match dez sneakerz nd idk if they da same color aghhh =o lol,neutral
86328e1b5f,feel sorry for ian he break up with his gf i feel reali sad co he feel down wish i can give him a huge hug right now,neutral
ad6c3de0ae,say goodbye to something familiar never bee familiar,negative
b548335809,sunburn on my face & leg fix to be my arm tooo,negative
45b3caa51a,be plan for survive financial status after quit my job get ta find a new job within month,neutral
7f72544581,graduation tonight i/m gonna miss my boy mikey dustin mile charlie travy nicky john jake all my boy i love you guy,positive
d0b0559549,gnite fukn nite * want sum {pinga} but couldn/t get any,neutral
582abf3fd5,in sweater,neutral
69c0b0323e,wow that be a great list now i need to shop,positive
eaa3f59294,lol birmingham be my st love but it/s time to move on; good morning,positive
2a815f151d,want to hang out with friend soon,positive
4fd364c2ba,character i find be rarely enough to elaborate much upon anything,negative
0a28e349a3,see your steve coogan and raise you a dylan moran,neutral
6a9f4e8175,i like them all i just saw the movie i would give it a if tyler perry wasn/t in it,neutral
7d7ff27958,because i couldn/t get the money to mikey in time trust me it make me sad too,negative
5d56612b5e,be incredibly worried about stanley,negative
f10c4c2d42,just stop talk if ur gonna be that mean,negative
f42b29a222,afternoon u/ve get a new pic nice spec,positive
5e06140be6,write the first 'showstoppers' entry just lose an hour work due to server issue,negative
696ad06f3c,: //bit ly/msize there you go dear i love her janelle,positive
a52b69d7e1,boreedd,negative
55c8976ea9,it/s ridiculously warm in bed,negative
6ba9881569,tech update do you know your nutty newsire twitterfeed one be ing through w/o link i can/t be lazy without the link lol,neutral
fd72aff4ba,awwww i have no internet right now drummer boi,negative
ccc2f31eac,personally i could not decide which election sign to place on north last fall: reagan tjefferson or troosevelt,neutral
4e2435ca21,so far everybody look good more momma goat to kid this month hope she have them this week,positive
8991d5726a,woop have just buy the elliot minor album on itunes its finally work for me,positive
f0c0d44fc6,listen to a del barrio record release i think cmyk music will have petition over minimal techno in madrid land,neutral
2b61764852,try to work out how to use twitter,neutral
a14e389a90,i/d love to be able to bike/bus/walk to work but it isn/t safe in my area,neutral
b66219e011,cry like a fukn baby today durin da senior show ima miss all my senior friend,negative
6de43d0ce5,all the people i talk to be go,neutral
f7ec0a95c3,i know my bro ask if i shake my fist and now own cat will have to make up for last night this weekend when i/m in philly,neutral
dc5f170388,just spend the evening at a gala for her high school drama pany/s th anniversary lot of memory,positive
afe22c972a,ftr i <u and miss u on the team already,negative
c7b8023dbc,not but i go to his page and it make me hungry,negative
88b7794beb,good morning i don/t think it have stop rain once for the past three day or so but who care,positive
5336556b72,wzzzzzzzzzup its derrek we r just start band practice jayk skylar be leave for california today lucky,positive
e573a945f6,not quite sure what ace of cake be or be gosh i/m tire loved bride war fun night,neutral
cba905f962,salad from krogers i be hungry,neutral
fd37c3d981,yeah now i/m do but i have to work all weekend i/m sooooo bum about it,negative
96fb1e7cd6,wake up at be yuuup still go out tonight you good believe it,positive
fbcaf1ca81,can/t play world in conflict because the puter be run too slow,negative
e4cb8a6252,last hero ep until sept sick & drug for past day dr say lacking in everything esp get this sunshine,negative
533b05f261,i know they/re * * * * i be try to sort out my portfolio and i don/t know what to put in it,negative
d25fdec21d,starbuck,neutral
08bd94ccad,me too ugh,neutral
b8fd4e60d8,reading and take note but undertanding none of it help,negative
0dac65e546,arnold california aka the best place ever wish you could e with,positive
67ae9cad7f,cat: unimpressed by thunderstorm dog: wish would e home,neutral
9deb3de75e,man i can cut my hair now i mean not with cory procuts here i e,neutral
b1b7d7ccb8,have an awesome day you should i expect as much out of you #awesomeupdater,positive
e92c3eac9b,oh no hope you get good for your show in argentina good luck,positive
8a088af6b1,i/m have tuna & noodle thing smash potato cake & winksy say hi,neutral
da38bf4882,get a dachshund they be awesome at get stick in silly place i should know i breed them,neutral
7f4ab90701,hey mar i miss you also yeah but i get ta find a stupidstupid school,negative
d8e6758a0a,on the way home dood dont think the crappy vodafone gprs can handle yaymen,negative
1ff5819a2b,not enough pizza order so i didn/t get any and it be pizza delight too,neutral
d251fac5db,idol look for a new sm send solution: //promotion itagg get ï¿½ free sm with every itagg,neutral
702963ec1f,really worth watch at the cinema mum really enjoy it,positive
e63909db33,you know funny thing about everyone packing for e be that i be pack to go to mexico not e,positive
ef049838ed,kinda may have chickened out,negative
8cc9fcd1de,# snl you/ve get good keep it up,positive
afadeeb8cc,oh today my friend go to usa iï¿½m go to miss her so much have a great time darling,neutral
8cd71c7f02,holy wow i think i could/ve slept all day soooo tired,negative
66c610f2fa,roxy be right this palmade stuff pretty cool,positive
d05540e08e,send you both ton of thankful love for sock summit i can/t believe the utter * * * * that some people spew,neutral
3efcfd5ebe,sleppytime really miss my godfather right now love you wayne,neutral
347155a229,sad celeb story of the week: //bit ly/hph,negative
75c32ca012,britta say she want to have lunch with you too,neutral
ca05889bb8,organic chemistry ah so confuse,negative
e483f2a16d,aww we love you too,positive
d80f9d077e,* * * * i pay like $my first slightly stoopid show and now they charge $a pop make me sad,negative
ccb6a460e2,just run some accela unit test for the first time in about year and they fail,negative
b60e0550cd,faith and daphne,neutral
a9f5a7ec14,get ta check with the bro on that and mine be a girl,neutral
f761f6948a,so bored wait for class to start sigh midterm next week> <,negative
33db173eb6,im soooooooo * * * * hungry wat eat,neutral
84f8384f1e,be have awesome fruit and vegetable juice at the opening of lam/s noodle at #fb: //tinyurl /qnjqx,positive
fa067e010a,no as a result the salary be a decrease,negative
8c355c4576,whaaaat when do that happen,neutral
d18c11a2bf,feel dpressed,negative
c3e2e830b6,diva as always coffee cooky,neutral
ce1f6366d9,hahahahaha i have a day off,positive
9107f1f10f,off to collect a tv i acquire from freecycle,neutral
76edbb1539,happy mother day to all mom/s,positive
887ad215a3,my stomach feel like it/s touch the ground i/m so full,negative
be141f574a,i be kinda look forward to see seann william scott in the office today,neutral
f60b533013,can i have itl,neutral
c9b70e1a35,disturbed they sell the baby tiger i meet in thailand as an exotic pet greedy bastard,negative
3889809fc3,sorry about mr grey menlo,negative
6f4571eeec,good that be the intent hopefully others get the same vibe,positive
b300877d30,white pointy shoe haha and ah you get me excite about the enw drummer youre mean,neutral
a006859f1b,bahaha i loook like kung fu panda when i wake up in the morning,positive
43feef1b8c,after a little bit the drink isn/t actually so strong anymore,neutral
ba76e2a650,time tick by sooo sloooooooooowlyyyyyyyyyyyyy,negative
75304460e8,thank god be a sport and doesnt take offence in my joke unlike the three good friend who have stop talk to me,positive
4e85a613cd,in puter class photo booth doesn/t work,neutral
64b1786848,heyheyheyheyehyeyyyyyyyyyyyyyyyy noo tokio hotel tshirts im friad omg shame,negative
05b5e4da53,i hate when a program freeze during installation,negative
2f55f93532,yes we will we should maybe do it in a dm though so we don/t annoy our follower think of that too late good night,positive
377b447989,great first impression about the little netbook they only downside be there be no access hatch to upgrade the ram,positive
5849da8575,lol brandy and mr whisker be on,neutral
cf34c2b139,i feel like i have to throw up,negative
8d548e722c,sooo reluctant to study for final right now but i have to,neutral
1e857fecf5,wele to public transport x,neutral
b05497968c,possibly a carpenter number topical,neutral
892bd5ce3b,still shoesless que ardillaaaaaaaaaaaa,neutral
f1c10e0163,yea it look good the flower i mean,positive
6a3d85c9ad,epicentre wheelock place unit & for tourist only start today,neutral
ff1cb8b8bd,do you have fun last night we didn/t see you,neutral
7a2be11b18,date like a man so you dont get play like a * * * *,negative
331cb6a72c,good luck mine rd day today,positive
b4f4771ed3,the hair look sicckkkk happy mother day to all the mother,neutral
bc9416214a,marrrrrrrrrry me <have fun party tonight have a drink for me if only i be i wud e there just to see you,positive
054bf4b3c5,work,neutral
d78480b629,at work but punchy due to two early morning pager event,neutral
adeb98adaf,nw macedonia: few rainy day in a row,neutral
aeb6a93ba2,you/re wele,positive
07aabdc5dc,john make me wear a mask and glove at work cause i/m sick say he doesn/t want to catch swine flu: //yfrog /mxjj,negative
f03d6d4367,whats wrong with my flickr: //www flickr /photos/frenchtoastcake/ my quilt top photo only show when you click on it sad story,negative
9db4d1e6c0,it be suppose to be an unrelated story wise new part of the fallout series they/re work on only the name be out,negative
c4db821ee7,* * * * week all * * * * week off to the gym now with the bad headache,negative
48a2a08d55,pill we have a punching bag here but ive never touch it cover with my brother/s sweat but u can use it if u want hehe,neutral
f5dd26cb38,omfg i have be down them they be so tasty i eat almost all of them with lo,positive
a4f5a18cb7,* hug * love you mamabear happy mom/s day in case i don/t see you around tomorrow,positive
18388b8a88,im so very sad that i be at work today and cant win ticket,negative
